一	CD
个	M
做	VV
呃	SP
时政	NN
新闻	NN
的	DEC
记者	NN
。	PU

[	PU
原创	NN
]	PU
以	P
坚定不移	VA
的	DEC
马列	NN
信仰	NN
迎接	VV
党	NN
的	DEG
十八	OD
胜利	JJ
召开	NN
信仰	NN
,	PU
胜利	NN

根据	P
晋人	NN
所	MSP
撰写	VV
的	DEC
《	PU
华阳国	NR
志	NN
》	PU
中	LC
提及	VV
：	PU
「	PU
有	VE
蜀	NR
侯	NN
蚕丛	NR
，	PU
其	PN
目	NN
纵	VV
，	PU
始	AD
称	VV
王	NN
。	PU
」	PU

p.	NN
21	CD

那么	AD
我们	PN
就	AD
要	VV
从	P
这里	PN
开始	VV
了	SP
．	PU

我	PN
我	PN
上	VV
那个	DT
学前班	NN
，	PU
上	VV
了	AS
半	CD
年	M
吧	SP
就	AD
，	PU
嗯	IJ
，	PU
嗯	IJ
，	PU
就	AD
得病	VV
了	AS
，	PU

留	VV
在	P
台湾	NR
的	DEC
产品	NN
力求	VV
升级	NN
，	PU
无法	AD
升级	VV
的	DEC
则	AD
遍布	VV
海外	NN
找寻	VV
据点	NN
，	PU
这	DT
种	M
典型	JJ
布局	NN
可	VV
让	VV
台湾	NR
产业	NN
灵活	AD
调度	VV
、	PU
减低	VV
冲击	NN
。	PU

有空	VV
去	VV
试试	VV
看	VV

你	PN
要	VV
不	VV

上	DT
一	CD
次	M
针对	P
美国	NR
的	DEG
恐怖主义	NN
袭击	NN
发生	VV
在	P
１９９８年	NT
，	PU
当时	NT
美国	NR
驻	VV
肯尼亚	NR
和	CC
坦桑尼亚	NR
的	DEC
大使馆	NN
遭到	VV
了	AS
炸弹	NN
袭击	NN
。	PU

其	PN
阴谋	NN
是	VC
搞	VV
和平	JJ
台独	NN
。	PU
比	P
民进党	NR
的	DEG
阳性	JJ
台独	NN
危害性	NN
更	AD
大	VA
，	PU
容易	AD
麻痹	VV
欺骗	VV
人	NN
！	PU

今年	NT
上半年	NT
，	PU
包装	NN
工业	NN
总	JJ
产值	NN
达	VV
一千三百亿	CD
元	M
，	PU
比	P
一九九二年	NT
同	DT
期	NN
增长	VV
百分之十二	CD
。	PU

前年	NT
，	PU
新竹	NR
市立	JJ
文化	NN
中心	NN
举办	VV
社区	NN
总体	NN
营造	NN
时	LC
，	PU
曾	AD
以	P
「	PU
小吃	NN
」	PU
为	VV
主题	NN
，	PU
并	CC
搜索	VV
了	AS
七十	CD
家	M
新竹	NR
有名	VA
的	DEC
吃食	NN
，	PU
编辑	VV
成书	VV
。	PU

那么	AD
现在	NT
呢	SP
这个	PN
有	VE
一	CD
条	M
磁悬浮	NN
啊	SP
，	PU
到	VV
这个	DT
龙阳路	NR
，	PU
很	AD
快	VA
。	PU

叶迪生	NR
介绍	VV
说	VV
，	PU
天津	NR
拥有	VV
人口	NN
九百四十万	CD
，	PU
是	VC
中国	NR
北方	NN
最	AD
大	VA
的	DEC
国际	NN
港口	NN
城市	NN
和	CC
对	P
外	NN
贸易	NN
口岸	NN
。	PU

从	P
内	NN
向	P
外	NN
，	PU
台湾	NR
社会	NN
最	AD
大	VA
的	DEC
变数	NN
还是	AD
在	P
对岸	NN
。	PU

到	P
哪里	PN
都	AD
找	VV
得	DER
到	VV
为	P
钱	NN
说话	VV
的	DEC
人	NN
，	PU
何况	AD
为	P
个	M
副部	NN
级别	NN
官职	NN
说话	VV
，	PU
大	JJ
把	M
人	NN
有得是	VA
，	PU

那	AD
这	DT
（	PU
（	PU
私塾	NN
）	PU
）	PU
论	NN
是	VC
为什么	VV
呀	SP
？	PU

劳瑞	NR
表示	VV
，	PU
他	PN
认为	VV
这	DT
场	M
全国	NN
祈雨	NN
活动	NN
，	PU
显示	VV
城市	NN
居民	NN
正	AD
开始	VV
了解	VV
，	PU
干旱	NN
对	P
乡下	NN
地区	NN
所	MSP
造成	VV
的	DEC
冲击	NN
。	PU

房产	NN
在	P
寿命	NN
周期	NN
内	LC
的	DEG
质量	NN
问题	NN
全部	AD
由	P
监造	NN
与	CC
保险	NN
企业	NN
承担	VV
，	PU
业主	NN
只	AD
需	VV
按	P
年度	NN
交付	VV
保险	NN
费用	NN
。	PU

不	AD
知道	VV
就	AD
不	AD
要	VV
乱说	VV
美国	NR
地震局	NN
第一	OD
次	M
报	VV
的	AS
７．５	CD
级	M
／	PU
无	VE
内容	NN
－	PU
ＭｃＫｉｌｌｅｒ	NR
５／１９／０８	NT
（	PU
３	CD
）	PU

美国	NR
的	DEG
美孚	NR
、	PU
埃索	NR
、	PU
阿莫科	NR
，	PU
荷兰	NR
的	DEG
壳牌	NN
，	PU
日本	NR
的	DEG
岩谷	NR
，	PU
香港	NR
的	DEG
长江	NR
实业	NN
等	ETC
一	CD
批	M
财团	NN
纷纷	AD
到	VV
珠海	NR
落户	VV
。	PU

当前	NT
一些	CD
城市	NN
在	P
建设	NN
中	LC
出现	VV
盲目	AD
推崇	VV
所谓	JJ
欧陆	NN
风格	NN
的	DEC
倾向	NN
，	PU
《	PU
经济	NN
日报	NN
》	PU
援引	VV
建设部	NN
有关	JJ
负责人	NN
的	DEG
观点	NN
指出	VV
，	PU
城市	NN
建设	NN
要	VV
因地制宜	VV
，	PU
乱	AD
刮	VV
欧式	JJ
风	NN
不	AD
可取	VV
。	PU

但	AD
所有	DT
这	DT
一切	PN
都	AD
没	AD
能	VV
挽救	VV
俄罗斯	NR
的	DEG
“	PU
民主	NN
政治	NN
”	PU
，	PU
俄罗斯	NR
的	DEG
政治	NN
生态	NN
终于	AD
还是	AD
出现	VV
了	AS
普京	NR
2.0	CD
版	M
。	PU

上午	NT
１０点	NT
不	AD
到	VV
，	PU
南投	NR
县长	NN
公馆	NN
门口	NN
就	AD
挤满	VV
支持者	NN
，	PU
而	AD
彭白显	NR
太太	NN
吴薇婉	NR
也	AD
身穿	VV
黄色	JJ
套装	NN
出现	VV
在	P
大家	PN
面前	NN
，	PU
但是	AD
还是	AD
掩饰	VV
不	AD
了	VV
内心	NN
的	DEG
伤痛	NN
，	PU
由于	P
县长	NN
公馆	NN
距离	VV
看守所	NN
只	AD
有	VE
几百	CD
公尺	M
，	PU
为了	P
表示	VV
对	P
丈夫	NN
的	DEG
思念	NN
吴薇婉	NR
以	P
徒步	NN
的	DEG
方式	NN
一	CD
步步	M
走向	VV
看守所	NN
。	PU

文	NN
/	PU
心雨	NR

一	CD
个	M
很	AD
明确	VA
的	DEC
毁坏	VV
房屋	NN
案	NN
事实	NN
就	AD
在	P
那	PN
摆	VV
着	AS
，	PU
从	P
2009年	NT
6月	NT
3号	NT
正式	AD
立案	VV
为什么	AD
到	P
现在	NT
还	AD
不	AD
能	VV
结案	VV
，	PU

如果	CS
一定	AD
要	VV
把	BA
这	DT
种	M
政府	NN
行为	NN
当作	VV
“	PU
奇闻	NN
”	PU
，	PU
令	VV
人	NN
奇怪	VA
的	DEC
恐怕	AD
是	VC
：	PU
在	P
一	CD
个	M
全球	NN
为	P
能源	NN
和	CC
可持续性	JJ
发展	NN
拼搏	VV
的	DEC
时代	NN
，	PU
我们	PN
还	AD
热衷于	VV
挖	VV
祖坟	NN
、	PU
找	VV
死人	NN
骨头	NN
，	PU
建	VV
名人	NN
故里	NN
，	PU
包括	VV
搬	VV
大	JJ
石头	NN
，	PU
这	PN
才	AD
是	VC
让	VV
人	NN
匪夷所思	VV
的	DEC
。	PU

另外	AD
在	P
各	DT
法院	NN
新案	NN
的	DEG
调查	NN
中	LC
，	PU
高等	JJ
法院	NN
只	AD
有	VE
５成５	CD
，	PU
台北	NR
地院	NN
和	CC
板桥	NR
地院	NN
也	AD
才	AD
７成多	CD
，	PU
显示	VV
法官	NN
品德	NN
操守	NN
有待	VV
加强	NN
。	PU

在	P
经济	NN
快速	AD
增长	VV
的	DEC
背后	NN
还	AD
存在	VV
不少	CD
困难	NN
，	PU
其中	NN
突出	JJ
问题	NN
是	VC
通货膨胀	NN
、	PU
农业	NN
基础	NN
薄弱	VA
、	PU
国有	JJ
企业	NN
活力	NN
不	AD
足	VA
等	ETC
。	PU

澳门	NR
与	P
台湾	NR
的	DEG
关系	NN
，	PU
因着	P
中国	NR
大陆	NN
而	MSP
近	VA
，	PU
却	AD
也	AD
碍	VV
着	AS
中国	NR
大陆	NN
而	MSP
远	VA
。	PU

色情	NN
是	VC
一	CD
种	M
无孔不入	VV
的	DEC
东西	NN
，	PU
可以	VV
说	VV
在	P
服务	NN
行业	NN
里面	LC
，	PU
只要	CS
是	VC
有	VE
这	DT
种	M
男女	NN
单独	AD
在	VV
一起	NN
的	DEC
机会	NN
，	PU
就	AD
很	AD
容易	AD
演变	VV
成为	VV
一	CD
种	M
色情	NN
。	PU

「	PU
别人	NN
不	AD
喜欢	VV
星期六	NT
工作	VV
，	PU
我	PN
刚好	AD
相反	VA
，	PU
尽量	AD
把	BA
医院	NN
的	DEG
工作	NN
安排	VV
在	P
星期六	NT
，	PU
」	PU
谢从宾	NR
说	VV
，	PU
星期三	NT
、	PU
六	NT
下午	NT
他	PN
在	P
医院	NN
做	VV
特别	JJ
门诊	NN
，	PU
也	AD
是	VC
因为	P
小学生	NN
这	DT
两	CD
天	M
下午	NT
不	AD
上课	VV
，	PU
可	VV
到	VV
医院	NN
做	VV
复检	NN
。	PU

另	AD
据	P
斐济	NR
电视台	NN
联想	NR
～	PU
ＦＭ	NN
报道	NN
，	PU
恩加拉塞	NR
和	CC
妻子	NN
勒巴	NR
已	AD
在	P
六号	NT
拂晓	NT
前	LC
被	LB
人	NN
从	P
住所	NN
内	LC
接走	VV
，	PU
乘	VV
包机	NN
前往	VV
他	PN
的	DEG
家乡	NN
，	PU
斐济	NR
东北部	NN
偏远	JJ
省份	NN
，	PU
劳省	NR
。	PU

其	PN
规模	NN
仅	AD
次于	VV
四川	NR
、	PU
陕甘宁	NR
、	PU
塔里木	NR
，	PU
居	VV
全	DT
国	NN
气田	NN
第四	OD
位	M
。	PU

据	P
了解	NN
，	PU
波黑	NR
是	VC
最后	JJ
一	CD
个	M
与	P
南联盟	NR
建交	VV
的	DEC
前	JJ
南斯拉夫	NR
共和国	NN
。	PU

而	AD
居民	NN
继续	VV
在	P
较	AD
偏远	VA
的	DEC
社区	NN
寻找	VV
平价	JJ
、	PU
宽敞	JJ
的	DEG
住房	NN
和	CC
好	JJ
学校	NN
。	PU
”	PU

再	AD
加上	AD
海外	NN
的	DEG
台湾	NR
同胞	NN
，	PU
有	VE
不少	CD
以前	NT
是	VC
反政府	JJ
的	DEG
，	PU
现在	NT
愿意	VV
支持	VV
政府	NN
，	PU
这些	DT
人	NN
都	AD
是	VC
我们	PN
参与	VV
联合国	NR
NGO	NN
组织	NN
的	DEC
好	JJ
夥伴	NN
。	PU

计划	VV
在	VV
星期六	NT
晚	NT
的	DEC
阿拉法特	NR
、	PU
佩雷斯	NR
会晤	NN
，	PU
预计	VV
将	AD
按时	AD
举行	VV
。	PU

南斯拉夫	NR
长期	AD
执政	VV
被	LB
西方	NN
国家	NN
视为	VV
头疼	JJ
人物	NN
的	DEC
米洛舍维奇	NR
６号	NT
在	P
人民	NN
全体	AD
反抗	VV
之下	LC
终于	AD
交出	VV
政权	NN
。	PU

讯连	NR
科技	NN
公司	NN
以	P
PowerDVD	NR
、	PU
Talking	JJ
Show	NN
等	ETC
影音	JJ
软体	NN
成为	VV
电子	NN
上柜	VV
新	JJ
股王	NN
，	PU
总经理	NN
张华祯	NR
正	AD
是	VC
幕	NN
后	LC
推动	VV
者	NN
。	PU

嗯	IJ
嗯	IJ
。	PU

而且	AD
他	PN
还	AD
不	AD
会	VV
游泳	VV
。	PU

不	AD
要	VV
逼	VV
大陆人	NN
动手	VV
，	PU
真心	AD
奉劝	VV
台湾人	NN
，	PU
其他	DT
的	DEG
不	AD
多	AD
说	VV
了	SP
。	PU

p.	NN
119	CD

而且	AD
，	PU
而且	AD
，	PU
当时	NT
的	DEG
境况	NN
是	VC
，	PU
是	VC
艰难	VA
的	SP
．	PU

据	P
报导	NN
：	PU
阿	NR
以	NR
双方	PN
正在	AD
努力	AD
试图	VV
安排	VV
以色列	NR
总理	NN
巴拉克	NR
和	CC
巴勒斯坦	NR
领导人	NN
阿拉法特	NR
进行	VV
首脑	NN
会晤	NN
。	PU

同时	AD
茅台	NR
还	AD
是	VC
“	PU
十	CD
大	JJ
最	AD
受	VV
富豪	NN
青睐	NN
的	DEC
送礼	NN
品牌	NN
”	PU
之一	NN
。	PU

让	VV
创意	NN
无限	AD
奔驰	VV
——	PU
青少年	NN
飙	VV
「	PU
戏	NN
」	PU

好	IJ
，	PU
节目	NN
一	AD
开始	VV
，	PU
首先	AD
是	VC
简要	JJ
国际	NN
新闻	NN
时间	NN
。	PU

ＥＭＰＴＹ	VA

然而	AD
连串	JJ
逆境	NN
，	PU
使得	VV
升级	NN
脚步	NN
分外	AD
蹒跚	VV
踯躅	VV
。	PU

耳熟能详	VV
的	DEC
歌曲	NN
，	PU
我	PN
至今	AD
仍	AD
能	VV
朗朗上口	VV
，	PU
转眼	AD
又	AD
到	VV
一	CD
年	M
一	CD
度	M
的	DEG
三月	NT
学	VV
雷锋	NR
日	NN
，	PU
光明	NN
日报	NN
、	PU
人民	NN
日报	NN
涌现	VV
大量	CD
的	DEG
“	PU
活	JJ
雷锋	NR
”	PU
，	PU
英雄	NN
事迹	NN
大	JJ
篇幅	NN
报道	VV
。	PU

送礼	NN
也	AD
是	VC
个	M
技术	NN
活	NN

【	PU
在	P
wmkj2006	NR
（	PU
撒哈拉	NR
）	PU
的	DEG
大作	NN
中	LC
提到	VV
：	PU
】	PU

要	VV
把	BA
国有	JJ
经济	NN
的	DEG
战略性	JJ
改组	NN
与	CC
企业	NN
脱困	NN
结合	VV
起来	VV
，	PU
通过	P
壮大	VV
优势	NN
企业	NN
带动	VV
困难	JJ
企业	NN
摆脱	VV
困境	NN
。	PU

爱尔兰	NR
共和军	NR
宣布	VV
停火	NN

会议	NN
主席	NN
加拿大	NR
财政	NN
部长	NN
保罗马丁	NR
表示	VV
：	PU
这	DT
次	M
会议	NN
的	DEG
主要	JJ
内容	NN
是	VC
要	VV
为	P
防止	VV
金融	NN
危机	NN
再次	AD
发生	VV
，	PU
制定	VV
一些	CD
国际性	JJ
的	DEG
共同	JJ
措施	NN
。	PU

就	AD
是	VC
不	AD
要	VV
光	AD
拘泥	VV
于	P
领土	NN
问题	NN
上	LC
，	PU

人	NN
走	VV
之后	LC
不	AD
到	VV
１	CD
个	M
小时	NN
就	AD
发生	VV
了	AS
这	DT
一	CD
项	M
惨剧	NN
。	PU

身为	VV
中国人	NN
，	PU
有	VE
这样	JJ
一	CD
个	M
窝囊废	NN
，	PU
感到	VV
耻辱	VA
。	PU

“	PU
现在	NT
整个	DT
社会	NN
是	VC
动荡不安	VV
的	SP
，	PU
我们	PN
希望	VV
整个	DT
社会	NN
尽快	AD
的	DEV
能够	VV
安定	VV
下来	VV
，	PU
新党	NR
党团	NN
不	AD
赞成	VV
这个	DT
时候	NN
发动	VV
倒戈	NN
。	PU
”	PU

嗯	IJ
。	PU

另	DT
一	CD
方面	NN
，	PU
国大	NN
延任	VV
案	NN
无效	VV
，	PU
必须	VV
如期	AD
改选	VV
，	PU
朝野	NN
各	DT
党	NN
有心	VV
参选	VV
人士	NN
也	AD
蠢蠢欲动	VV
，	PU
但	AD
原本	AD
坚持	VV
保存	VV
宪政	NN
体制	NN
、	PU
不	AD
赞同	VV
废	VV
国大	NN
的	DEC
国民党	NR
，	PU
基于	P
选举	NN
后	LC
的	DEG
政治	NN
情势	NN
改观	VV
，	PU
加上	CC
民意	NN
压力	NN
，	PU
终于	AD
与	P
民进党	NR
达成	VV
国民	NN
大会	NN
虚级化	VV
的	DEC
共识	NN
。	PU

“	PU
只有	AD
社会主义	NN
才	AD
能	VV
救	VV
中国	NR
”	PU
，	PU
社会主义	NN
的	DEG
本质	NN
不	AD
是	VC
“	PU
灾难	NN
”	PU
。	PU

随着	P
“	PU
铁饭碗	NN
”	PU
的	DEG
打破	NN
，	PU
不少	CD
中国人	NN
乐于	VV
在	P
工资	NN
收入	NN
较	AD
高	VA
的	DEC
外企	NN
寻找	VV
就业	NN
机会	NN
。	PU

５０	CD
年	M
的	DEG
历史	NN
充分	AD
证明	VV
，	PU
实行	VV
独立自主	VA
自办	VV
教会	NN
是	VC
中国	NR
天主教	NN
爱国	JJ
神职	NN
人员	NN
和	CC
教徒	NN
根据	P
中国	NR
的	DEG
历史	NN
和	CC
国情	NN
作出	VV
的	DEC
正确	JJ
选择	NN
，	PU
是	VC
中国	NR
天主教	NN
与	CC
社会主义	NN
社会	NN
相	AD
适应	VV
的	DEC
必由之路	NN
”	PU
。	PU

作为	P
保税区	NN
的	DEG
主要	JJ
功能	NN
的	DEG
国际	NN
贸易	NN
和	CC
转口	JJ
贸易	NN
增长	NN
迅速	VA
，	PU
已	AD
形成	VV
规模	NN
。	PU

后来	AD
卜	NR
神父	NN
有	VE
机会	NN
来	VV
台湾	NR
传教	VV
，	PU
就	AD
将	BA
部分	CD
设备	NN
运来	VV
台湾	NR
，	PU
在	P
台中	NR
成立	VV
「	PU
光启	NR
录音社	NN
」	PU
。	PU

克林顿	NR
实际上	AD
是	VC
把	BA
这个	DT
棘手	VA
的	DEC
问题	NN
留给	VV
了	AS
下	DT
届	M
的	DEG
政府	NN
。	PU

近	AD
几	CD
年	M
来	LC
，	PU
中国	NR
红十字会	NR
在	P
沟通	VV
海峡	NN
两	CD
岸	NN
关系	NN
方面	NN
发挥	VV
了	AS
特殊	JJ
作用	NN
，	PU
并	CC
通过	P
积极	AD
开展	VV
与	P
各	DT
国	NN
红十字会	NR
和	CC
国际	NN
红十字	NR
组织	NN
的	DEG
双边	JJ
、	PU
多边	JJ
交流	NN
，	PU
增进	VV
了	AS
国际	NN
间	LC
友好	JJ
交往	NN
与	CC
合作	NN
。	PU

新华社	NR
华盛顿	NR
１２月	NT
２８日	NT
电	NN
（	PU
记者	NN
杨明	NR
）	PU

他	PN
和	P
小朋友们	NN
，	PU
摸	VV
鱼	NN
，	PU
养	VV
狗	NN
，	PU
打	VV
麻雀	NN
，	PU
赶	VV
鸭子	NN
，	PU
这些	DT
最	AD
快乐	JJ
的	DEG
记忆	NN
在	P
多	CD
年	M
之后	LC
，	PU
都	AD
被	SB
记录	VV
在	VV
，	PU
他	PN
自己	PN
的	DEG
电影	NN
和	CC
剧本	NN
中	LC
。	PU

发言人	NN
指出	VV
：	PU
梵蒂冈	NR
将	BA
这些	DT
对	P
中国	NR
人民	NN
和	CC
中华	NR
民族	NN
范下	VV
涛天	JJ
罪行	NN
的	DEC
传教士	NN
及其	CC
追随者	NN
册封	VV
为	VC
圣人	NN
，	PU
是	VC
对	P
历史	NN
的	DEG
严重	JJ
歪曲	NN
和	CC
篡改	NN
，	PU
是	VC
对	P
殖民者	NN
和	CC
侵略者	NN
的	DEG
美化	NN
，	PU
是	VC
对	P
是	VC
中国	NR
人民	NN
反抗	VV
侵略	NN
维护	VV
国家	NN
主权	NN
的	DEC
正义	JJ
爱国	JJ
行动	NN
的	DEG
诋毁	NN
，	PU
极	AD
大	VA
的	DEV
伤害	VV
了	AS
中国	NR
人民	NN
的	DEG
感情	NN
和	CC
中华	NR
民族	NN
的	DEG
尊严	NN
，	PU
全体	DT
中国	NR
人民	NN
包括	VV
中国	NR
天主教徒	NN
决	AD
不	AD
能	VV
接受	VV
。	PU

总部	NN
设在	VV
圣地亚哥	NR
的	DEC
联合国	NR
拉丁美洲	NR
和	CC
加勒比	NR
经济	NN
委员会	NN
（	PU
简称	VV
拉	NR
加	NR
经委会	NN
）	PU
１４日	NT
发表	VV
公报	NN
说	VV
，	PU
２００６年	NT
拉美	NR
和	CC
加勒比	NR
地区	NN
经济	NN
增长率	NN
将	AD
达到	VV
５．３％	CD
，	PU
而	AD
２００７年	NT
这一	DT
地区	NN
的	DEG
经济	NN
增速	NN
将	AD
放缓	VV
至	VV
４．７％	CD
。	PU

起码	AD
这些	PN
是	VC
清楚	VA
的	SP
：	PU

处众	VV
处独	VV
，	PU
宜韬宜晦	VV
；	PU
若	VV
哑	NN
若	VV
聋	NN
，	PU
如痴如醉	VV
；	PU
埋	VV
光	NN
埋	VV
名	NN
，	PU
养	VV
智	NN
养	VV
慧	NN
；	PU
随	AD
动	VV
随	AD
静	VV
，	PU
忘	VV
内	NN
忘	VV
外	NN

最后	AD
，	PU
即便	CS
是	VC
法院	NN
最终	AD
受理	VV
了	AS
某	DT
起	M
“	PU
学历	NN
文凭	NN
造假	NN
案	NN
”	PU
，	PU
恐怕	AD
对于	P
这	DT
种	M
无形	JJ
的	DEG
“	PU
巨额	JJ
精神	NN
财富	NN
来源	NN
不明	VA
现象	NN
”	PU
以及	CC
其中	NN
的	DEG
蹊跷	NN
，	PU
不仅	CC
不	AD
能	VV
用	P
简单	VA
的	DEC
减法	NN
减出	VV
其中	NN
差额	NN
的	DEG
奥秘	NN
，	PU
也	CC
是	VC
没空	VV
审理	VV
这	DT
类	M
名声	NN
暴发户	NN
的	DEG
“	PU
来源	NN
不明	VA
”	PU
案	NN
的	SP
。	PU

可	AD
事实上	AD
，	PU
推开	VV
打	VV
过来	VV
的	DEC
伞	NN
，	PU
连	AD
最	AD
年轻	VA
的	DEC
周	NR
市长	NN
也	AD
做	VV
不	AD
到	VV
，	PU
而是	CC
甘之若饴	VV
的	DEV
欣然	AD
接受	VV
；	PU

要	CS
是	VC
你	PN
家	NN
孩子	NN
你们	PN
怎么办	VV
，	PU

美浓	NR
爱乡	NN
协进会	NN
执行	NN
秘书	NN
张正扬	NR
解释	VV
，	PU
美浓	NR
百分之九十五	CD
以上	LC
都	AD
是	VC
客家人	NN
，	PU
是	VC
很	AD
纯	VA
的	DEC
客家	NR
地区	NN
，	PU
再	AD
加上	VV
美浓	NR
山脉	NN
、	PU
茶顶	NR
山脉	NN
、	PU
老浓溪	NR
的	DEG
天然	JJ
阻隔	NN
，	PU
地形	NN
封闭	VV
、	PU
交通	NN
又	AD
不	AD
是	VC
那么	AD
便利	VA
，	PU
文化	NN
流失	VV
得	DER
较	AD
慢	VA
。	PU

这个	DT
时间	NN
我	PN
想	VV
真的	AD
就	AD
是	VC
随着	P
咱们	PN
这个	DT
维修	NN
整个	DT
，	PU
因为	P
是	VC
边	AD
勘探	VV
，	PU
然后	AD
就是	AD
评估	VV
，	PU
然后	AD
呢	SP
边	AD
去	VV
维修	VV
。	PU

“	PU
我们	PN
可以	VV
通过	P
远程	JJ
信息	NN
的	DEG
交流	NN
来	MSP
加强	VV
联系	NN
。	PU
”	PU

因为	P
都	AD
是	VC
些	M
像	VV
乘乱	AD
打劫	VV
的	DEC
人	NN

巴拉克	NR
说	VV
，	PU
他	PN
对	P
与	P
克林顿	NR
在	P
１２号	NT
召开	VV
的	DEC
既定	JJ
会谈	NN
并没有	AD
抱持	VV
太	AD
高	VA
的	DEC
期望	NN
。	PU

在	P
菲律宾	NR
背后	NN
，	PU
或许	AD
在	P
越南	NR
背后	NN
可能	VV
很	AD
快	AD
将	AD
出现	VV
美国	NR
的	DEG
影子	NN
。	PU

下午	NT
２：５２	NT
的	DEG
匿名者	NN
虽然	CS
被	LB
铁三角	NN
的	DEG
宣传	NN
切除	VV
了	AS
脑白质	NN
，	PU
但是	AD
说	VV
中	VV
了	AS
我们	PN
大家	PN
都	AD
应该	VV
知道	VV
的	DEC
一	CD
大	JJ
要点	NN
。	PU

一九九五年	NT
和	CC
一九九七年	NT
，	PU
张世元	NR
先后	AD
与	P
广西	NR
南宁	NR
和	CC
博白	NR
的	DEG
蜜农	NN
合作	VV
，	PU
进行	VV
南北	NN
双向	JJ
流动	NN
养蜂	NN
。	PU

新华社	NR
天津	NR
五月	NT
十日	NT
电	NN

仅	AD
当	P
你	PN
愿意	VV
向	P
像	P
对待	VV
地铁	NN
一样	VA
为	P
它们	PN
提供	VV
专用	JJ
、	PU
足够	JJ
的	DEG
资金流	NN
时	LC
，	PU
“	PU
充足	JJ
公共	JJ
设施	NN
”	PU
才	AD
是	VC
好	JJ
主意	NN
。	PU

文建会	NN
在	P
民国	NR
八十三	OD
年	M
提出	VV
「	PU
社区	NN
总体	NN
营造	NN
」	PU
的	DEG
构想	NN
后	LC
，	PU
全	DT
台湾	NR
各	DT
地	NN
自发型	JJ
的	DEG
「	PU
文史	NN
工作室	NN
」	PU
纷纷	AD
成立	VV
，	PU
从	P
尘封已久	VV
的	DEC
荷兰文	NN
、	PU
清朝	NR
文书	NN
、	PU
日据	JJ
文献	NN
中	LC
，	PU
一	CD
点	M
一	CD
滴	M
重溯	VV
福尔摩沙	NR
美丽	VA
之	DEC
岛	NN
的	DEG
曲折	JJ
历史	NN
。	PU

但是	AD
它	PN
呢	SP
这个	DT
，	PU
虽然	CS
这个	DT
财产	NN
啊	SP
，	PU
资	NN
，	PU
资金	NN
可以	VV
来源于	VV
政府	NN
，	PU
但	AD
它	PN
又	AD
有	VE
这个	DT
相对	JJ
的	DEG
编辑	NN
的	DEG
这个	DT
独立性	NN
。	PU

６４	CD
岁	M
的	DEG
富田康夫	NR
曾经	AD
是	VC
担任	VV
了	AS
党	NN
副干事长	NN
以及	CC
外务	NN
政务次官	NN
等	ETC
职务	NN
，	PU
而	CC
政策	NN
手腕	NN
是	VC
受到	VV
了	AS
好评	NN
。	PU

发展	NN
条件	NN
进一步	AD
改善	VV
，	PU
发展	NN
环境	NN
进一步	AD
优化	VV
，	PU
发展	NN
势头	NN
进一步	AD
趋好	VV
。	PU

我	PN
不	AD
敢	VV
说	VV
能	VV
取代	VV
美国	NR
成为	VV
下	DT
一	CD
个	M
超级	JJ
大	JJ
国	NN
的	DEC
是	VC
中国	NR
，	PU
但	AD
我	PN
敢	VV
说	VV
，	PU
如果	CS
有	VE
国家	NN
能	VV
取代	VV
美国	NR
成为	VV
新	JJ
的	DEG
超级	JJ
强权	NN
，	PU
那	AD
一定	AD
是	VC
一	CD
个	M
人口	NN
比	P
美国	NR
多	VA
的	DEC
国家	NN

传销商	NN
退出	VV
时	LC
，	PU
他	PN
所	MSP
订购	VV
的	DEC
商品	NN
也	AD
可以	VV
退还	VV
，	PU
拿回	VV
的	DEC
价金	NN
不	AD
应	VV
低於	VV
当初	JJ
进价	NN
的	DEG
百分之九十	CD
，	PU
不过	AD
可以	VV
扣掉	VV
公司	NN
已经	AD
拨付	VV
的	DEC
各	DT
项	M
奖金	NN
。	PU

中国	NR
幼年	JJ
大熊猫	NN
美香	NR
和	CC
天天	NR
乘坐	VV
美国	NR
联邦	NN
快递	NN
公司	NN
的	DEG
专机	NN
“	PU
熊猫	NN
１	OD
号	NN
”	PU
，	PU
于	P
美国	NR
东部	NN
时间	NN
６号	NT
下午	NT
３点	NT
安全	AD
抵达	VV
华盛顿	NR
的	DEG
杜乐斯	NR
国际	NN
机场	NN
。	PU

嗯	IJ
，	PU

欧元	NN
更新期	NN
将	AD
从	P
２００２年	NT
１月	NT
１日	NT
到	P
６月	NT
３０日	NT
止	VV
。	PU

说	VV
的	DEC
是	VC
你	PN
吧	SP
？	PU

君	NN
不	AD
见	VV
，	PU
中国	NR
总理	NN
温家宝	NR
两	AD
赴	VV
灾区	NN
，	PU
国家	NN
领导人	NN
胡锦涛	NR
、	PU
吴邦国	NR
、	PU
习近平	NR
、	PU
李克强	NR
、	PU
回良玉	NR
、	PU
王兆国	NR
等	ETC
频现	VV
灾区	NN
，	PU
指导	VV
救灾	NN
，	PU
四川	NR
俨然	AD
成	VV
了	AS
中央	NN
政府	NN
所在地	NN
，	PU
只是	AD
没有	AD
